rank,score,nyc_percentile,hist_relative_pct,pred_gbm,pred_ridge,zip,city,county,state,zhvi,mom_5y_rel,log_price_rel_metro,nbr_log_price_gap,rent_yield,price_to_income_rel,bachelors_share_rel,d5_log_income_rel,d5_log_housing_units_rel,origin
193,55.784760672767646,76.89530685920577,0.9034260975988362,56.225421763246494,55.344099582288806,07731,Howell,Monmouth County,NJ,678682.0,0.1576283823947641,-0.09072345786896463,-0.1496157844687449,,-0.2677242165529681,-0.05061014730775981,-0.027518916433724172,0.021438769506282804,2026-07-31
194,55.77053429872849,76.77496991576413,0.9034260975988362,59.611591737858696,51.92947685959828,08854,Piscataway,Middlesex County,NJ,604961.0,0.06358004543210996,-0.20571288731742143,0.10844475795482289,0.05206367185349966,-0.3349695121012044,-0.002212432512483209,0.013817147708286015,0.030897007916151062,2026-07-31
195,55.73621889449174,76.6546329723225,0.9034260975988362,52.53772612614114,58.93471166284235,07033,Kenilworth,Union County,NJ,639687.0,-0.012788407670960206,-0.1498975477554616,-0.013406475363865411,,-0.2044899143390133,-0.17583557956953394,0.009829462791604016,0.02045339814772555,2026-07-31
196,55.70921115415515,76.53429602888086,0.9034260975988362,57.25868877663909,54.15973353167121,08801,Annandale,Hunterdon County,NJ,632361.0,0.0044863892792438576,-0.16141546484912794,-0.013062514035047101,,-0.44971998476289987,0.1598459559955937,-0.0668350139225673,0.01651058212655014,2026-07-31
197,55.70851195705497,76.41395908543923,0.9034260975988362,68.12493165127998,43.292092262829954,11930,Amagansett,Suffolk County,NY,3310226.0,-0.0936482556851633,1.4938954272866933,0.1734963507462517,0.18578794172253263,1.40088068525925,0.338940845008995,-0.04813258431645018,-0.2258324106007767,2026-07-31
198,55.70014289123603,76.2936221419976,0.9034260975988362,45.5408183652956,65.85946741717645,10552,Mount Vernon,Westchester County,NY,556112.0,-0.07447196772428696,-0.28990734356777104,-0.4333922338082825,0.06352682634060186,-0.14043966760911286,0.022794770929073227,-0.0063403753775777005,0.08191427353016882,2026-07-31
199,55.64674954068362,76.17328519855594,0.9034260975988362,51.12818446394005,60.16531461742719,11706,Bay Shore,Suffolk County,NY,647608.0,-0.04955683932970131,-0.13758987667618072,-0.09925894598632112,0.05455577984249548,-0.20051093707574386,-0.2237702910881969,0.039892955757652615,-0.022502298297371673,2026-07-31
200,55.62893450349693,76.05294825511432,0.9034260975988362,58.54694487264551,52.710924134348346,08551,Ringoes,Hunterdon County,NJ,729962.0,-0.017874677803060374,-0.017883787915526028,0.0691639917449276,,-0.38802466619524734,0.13169696264724984,-0.07863412875880371,0.1025993306774338,2026-07-31
201,55.56579188986184,75.93261131167269,0.9034260975988362,55.83761937359326,55.293964406130414,11735,Farmingdale,Nassau County,NY,748365.0,0.020172024822988993,0.007015014967024058,0.011553897452877493,0.04727637779043698,-0.2093840362288344,-0.023156342839049326,0.0072810795609559165,-0.1092694554525246,2026-07-31
202,55.50276069207153,75.81227436823104,0.9034260975988362,54.06457100730901,56.940950376834046,10308,New York,Richmond County,NY,739738.0,-0.04685604363841697,-0.004580545492883559,0.09371439306023532,0.0421771128684786,-0.11841440265978886,-0.09646579991910248,-0.031086581507750566,-0.03789131764995597,2026-07-31
203,55.43359422091085,75.69193742478942,0.9034260975988362,50.28699753170972,60.58019091011197,08872,Sayreville,Middlesex County,NJ,541628.0,-0.0707740051566251,-0.31629633521166944,-0.0733861519802037,0.06138466258604192,-0.17477902192351746,-0.13378307083743213,-0.02842306586035903,0.027456179148272405,2026-07-31
204,55.431878571364976,75.57160048134777,0.9034260975988362,56.93672502733161,53.92703211539833,07834,Denville,Morris County,NJ,680530.0,0.02881043402196362,-0.08800436711310766,-0.019295415646935155,,-0.42236890932902615,0.12162123042927309,-0.0006172316583192838,-0.06392946836048781,2026-07-31
205,55.39049986852555,75.45126353790613,0.9034260975988362,62.96098056367975,47.82001917337135,07828,Budd Lake,Morris County,NJ,568820.0,0.06309498410380457,-0.2673124385924748,0.027634319611298253,0.0448293084551758,-0.18388654240569413,-0.05172539364754991,0.08214130650869578,-0.04707937172174832,2026-07-31
206,55.390424538964965,75.3309265944645,0.9034260975988362,63.11886203891371,47.66198703901621,11975,Wainscott,Suffolk County,NY,3194485.0,-0.13764056861679527,1.4583050472011916,0.15168166449107012,,1.3040440291120603,0.15725847459124298,-0.31829615432742386,-0.031065957642542677,2026-07-31
207,55.37938347750102,75.21058965102286,0.9034260975988362,52.737884422643376,58.02088253235866,11553,Uniondale,Nassau County,NY,685324.0,0.04676193179337887,-0.08098392584490455,-0.21907404379748918,,-0.1565666433730002,-0.2616818476467809,0.18522801534687972,0.06311461283266188,2026-07-31
208,55.35854432769518,75.09025270758123,0.9034260975988362,50.92421662902849,59.79287202636186,10989,Valley Cottage,Rockland County,NY,660837.0,0.023767634902535667,-0.11736868273448664,-0.1565702634205035,0.05084459552869526,-0.29594217311493165,0.09087380354150465,-0.059937654397154816,-0.07896438651717981,2026-07-31
209,55.34798749013383,74.9699157641396,0.9034260975988362,56.724393100262915,53.97158188000475,08755,Toms River,Ocean County,NJ,532266.0,0.07917552963170707,-0.3337322117643442,0.061197266395460304,0.07628887603711257,-0.08497091643347443,-0.1584740979750094,-0.01315375732003865,0.03621099877630156,2026-07-31
210,55.32625654834513,74.84957882069796,0.9034260975988362,53.06155481981535,57.590958276874915,07847,Kenvil,Morris County,NJ,519587.0,0.012275487510671118,-0.3578427155206505,-0.053129257143305963,,-0.08307678541333563,-0.18651582036216707,-0.5115342745517193,-0.1445018873059138,2026-07-31
211,55.26212660934875,74.72924187725631,0.9034260975988362,53.33619574669903,57.18805747199846,11769,Oakdale,Suffolk County,NY,727396.0,0.03166858975259182,-0.021405673408439796,-0.010104831093375566,,-0.11685949044528532,-0.04213280947159259,-0.057557882895414636,-0.04979212253284411,2026-07-31
212,55.22135137801817,74.60890493381469,0.9034260975988362,59.29473692064201,51.147965835394324,11731,East Northport,Suffolk County,NY,779556.0,0.10417616988634074,0.04784881179697642,-0.06031660645406767,0.036174420414238864,-0.31311822863491234,0.040991622670557226,0.0584008740681945,-0.0033598201797510746,2026-07-31
213,55.21696769436676,74.48856799037304,0.9034260975988362,47.72062379274731,62.71331159598621,11364,New York,Queens County,NY,636588.0,-0.2522595043012267,-0.1547542543687772,-0.3653311708791218,0.053499309775766064,-0.022121440516222224,0.014098256177798918,-0.049622815120386576,-0.009674767661225395,2026-07-31
214,55.190344733322576,74.36823104693141,0.9034260975988362,65.58869597075669,44.79199349588846,11957,Orient,Suffolk County,NY,1557823.0,-0.004211337087280137,0.7401681757404006,0.8319897709132782,,0.915357509761553,0.07430846561247428,0.06638607505518124,0.2464292695022448,2026-07-31
215,55.17471474130318,74.24789410348977,0.9034260975988362,54.68101316159376,55.6684163210126,11704,West Babylon,Suffolk County,NY,633125.0,0.002588075895982561,-0.16020887696032204,-0.07312139457743427,0.05831711049808395,-0.3002749034551482,-0.16688025381108168,0.0667055732151649,-0.04063685100348531,2026-07-31
216,55.11693252908531,74.12755716004813,0.9034260975988362,57.96752240935448,52.26634264881614,07430,Mahwah Township,Bergen County,NJ,726026.0,0.040781651785982836,-0.023290578383024396,-0.21604013011107703,0.05288379216833385,-0.17972411008539102,0.11270578004996834,-0.027081374592590635,0.008166384612178043,2026-07-31
217,55.09979319280924,74.0072202166065,0.9034260975988362,58.68215168676352,51.517434698854956,08732,Island Heights,Ocean County,NJ,661314.0,0.11460265824789176,-0.1166480936813592,0.14836428610839114,,-0.09587159505935472,0.04786198346267956,-0.106024888514888,0.029478846158923752,2026-07-31
218,55.09836539016723,73.88688327316486,0.9034260975988362,52.09683555624361,58.099895224090844,11801,Hicksville,Nassau County,NY,796677.0,0.03306892541314746,0.0695733394144451,-0.2830637284739286,0.048980107692667106,-0.19132330783174045,-0.05597257606713696,0.047745239910536696,-0.07585969340198746,2026-07-31
219,55.09248118604228,73.76654632972323,0.9034260975988362,56.32400149230542,53.86096087977914,07676,Township of Washington,Bergen County,NJ,843377.0,0.019270094233947793,0.12653765171802966,-0.18236340801639983,,-0.34590095080264693,0.0928328813426873,0.01901141053760469,-0.06471730289662121,2026-07-31
220,55.09189753411199,73.6462093862816,0.9034260975988362,53.02464913938487,57.15914592883911,11552,West Hempstead,Nassau County,NY,804051.0,0.028682123871688253,0.07878635257510958,-0.03137530761450513,0.05660255418506426,-0.24437495507429507,-0.0036611246391030083,0.006207232890735881,0.001966507907555745,2026-07-31
221,55.083189978048914,73.52587244283995,0.9034260975988362,52.618462014000066,57.54791794209776,08882,South River,Middlesex County,NJ,546470.0,0.0692099957933138,-0.30739613524801257,-0.04671414297972909,,-0.15201754113356292,-0.21144603629823377,-0.021965486312097937,-0.09827296941303638,2026-07-31
222,55.07186985763059,73.40553549939831,0.9034260975988362,58.4490950164677,51.69464469879348,10588,Shrub Oak,Westchester County,NY,631373.0,-0.04304529058894033,-0.1629789217198212,-0.09726440811851056,,-0.6289793632702889,0.09025847197067727,0.23880512395033193,-0.07782772355058194,2026-07-31
223,55.0565540961389,73.28519855595668,0.9034260975988362,53.09363468473228,57.01947350754553,07502,Paterson,Passaic County,NJ,547196.0,0.06657946564483411,-0.3060697000041692,-0.04736208155511079,,0.0741127410677993,-0.35335438825936066,0.10364652938659624,-0.035018943129136296,2026-07-31
224,55.04742001874162,73.16486161251504,0.9034260975988362,55.96091600656212,54.13392403092112,08739,Lavallette,Ocean County,NJ,1784797.0,0.12838582369435017,0.8761835728543215,,,,,,,2026-07-31
225,55.038151687370934,73.04452466907341,0.9034260975988362,57.924813656585805,52.151489718156064,08844,Hillsborough Township,Somerset County,NJ,687970.0,0.045719406058136874,-0.07713160757728232,0.05705074341253891,0.05086707645311059,-0.38994006450607555,0.1327051485275561,-0.06355473695706415,0.08573384173652547,2026-07-31
226,54.98293097019574,72.92418772563177,-0.4492803028132375,55.02472560364213,54.94113633674934,11782,Sayville,Suffolk County,NY,777743.0,-0.017696002705319097,0.045519781339711685,0.06846700305958464,,-0.22821695235216777,0.07158958332917986,0.0025483983719620795,-0.03002063536412765,2026-07-31
227,54.98251465856376,72.80385078219012,-0.4492803028132375,54.47094234923262,55.49408696789489,10954,Nanuet,Rockland County,NY,648970.0,0.048520953273392925,-0.1354900831167658,-0.24709772168313648,0.06052875823831251,-0.17068139085292988,0.006304211996944975,-0.14828624296151816,0.09236637924344775,2026-07-31
228,54.97559112713006,72.6835138387485,-0.4492803028132375,56.06037232603539,53.890809928224726,08830,Iselin,Middlesex County,NJ,568366.0,0.11763936358815244,-0.2681106155132209,-0.05859595889766389,0.05758764087279931,-0.2427783003553572,0.046175757039524146,-0.09365465846133425,-0.023169023212087317,2026-07-31
229,54.97503273164023,72.56317689530685,-0.4492803028132375,64.01277435754538,45.937291105735085,10984,Thiells,Rockland County,NY,770018.0,0.1865900237755639,0.035538261059594234,0.2165140144822466,,-0.04105940434357902,-0.15851498717120954,-0.28022376953462924,-0.06278108933576805,2026-07-31
230,54.9100225863385,72.44283995186522,-0.4492803028132375,60.196999279909505,49.623045892767486,08816,East Brunswick,Middlesex County,NJ,639776.0,0.11147864344422978,-0.14975874069700268,0.13783810673468722,0.04917271170686255,-0.39543603510774017,0.09289923980130887,-0.009436324949367858,-0.03618999354227777,2026-07-31
231,54.90189884397287,72.3225030084236,-0.4492803028132375,55.27722563811904,54.5265720498267,07981,Whippany,Morris County,NJ,764723.0,0.00976836243608084,0.028636914268235003,-0.07424194575867205,,-0.2600279275369879,0.06329138927133415,0.00047792083928932527,0.009403551854676714,2026-07-31
232,54.88375160557927,72.20216606498195,-0.4492803028132375,55.077706688479054,54.68979652267949,07067,Colonia,Middlesex County,NJ,649678.0,0.0904442796505304,-0.13439888854261106,0.08848694077000907,,-0.22299031970306094,-0.0037503333620251267,-0.14992855257574256,-0.04244947977784337,2026-07-31
233,54.87016785754628,72.08182912154031,-0.4492803028132375,52.65273848268437,57.08759723240819,11701,Amityville,Suffolk County,NY,606423.0,-0.0232896767319076,-0.20329854144535453,-0.15816647268549566,0.06340459416054946,-0.24449762334175706,-0.1718753490795995,0.07173822363489357,0.044329025954054566,2026-07-31
234,54.821812886710234,71.96149217809868,-0.4492803028132375,51.17114089078416,58.47248488263631,07801,Dover,Morris County,NJ,515279.0,0.03261023296401469,-0.3661674158254815,-0.09979173944693898,0.05438152709911803,-0.0818632489714688,-0.266724862409109,-0.09146449869748707,0.06324245090526252,2026-07-31
235,54.8166298844187,71.84115523465704,-0.4492803028132375,57.04201492546231,52.591244843375094,10597,Waccabuc,Westchester County,NY,1659063.0,-0.21605736930470484,0.8031321727302121,0.5407755776779286,,0.02373100667193806,0.19200894802050417,-0.20139871708578028,-0.47719240479628117,2026-07-31
236,54.784959157019586,71.72081829121541,-0.4492803028132375,56.491782985040274,53.07813532899889,11764,Miller Place,Suffolk County,NY,744768.0,0.04626151383481805,0.0021966360868734824,0.18259786642883746,,-0.2657061676165935,-0.03769805062613096,-0.11975501346486617,-0.009390232163502168,2026-07-31
237,54.78212530059075,71.60048134777377,-0.4492803028132375,55.642580468748,53.9216701324335,07732,Highlands,Monmouth County,NJ,602419.0,0.06771158280432701,-0.20992375545554331,-0.4539230578101172,,-0.009095848574124377,0.02388412799314832,0.1712467616908917,-0.20314079068273355,2026-07-31
238,54.76336409745842,71.48014440433214,-0.4492803028132375,61.200082878036575,48.326645316880274,07830,Califon,Hunterdon County,NJ,783340.0,0.02799444704077772,0.05269018018595517,0.1554829154012598,,-0.4237319726251638,0.1731298176483208,0.06585840505488427,0.09673505088412009,2026-07-31
239,54.753503011807666,71.3598074608905,-0.4492803028132375,54.537615600297464,54.969390423317876,07630,Emerson,Bergen County,NJ,811972.0,0.023664295751855496,0.08858996171585787,-0.15928769583488034,,-0.2370303899484345,0.07896662644727881,-0.03706555981087867,-0.02153663071927321,2026-07-31
240,54.75142692792773,71.23947051744885,-0.4492803028132375,54.59298395734814,54.909869898507324,11783,Seaford,Nassau County,NY,815537.0,0.012549575680207786,0.09297115848210957,0.03275769659053829,,-0.36188216087265634,-0.014863180868160797,0.045376673908089415,-0.018514934321998758,2026-07-31
241,54.74607607152774,71.11913357400722,-0.4492803028132375,54.64145103292902,54.850701110126465,07921,Bedminster,Somerset County,NJ,524551.0,0.07916393633378363,-0.3483330983828843,-0.4630034457355343,0.06646443290885448,-0.44010576053834893,0.1405377585864679,-0.17389973118630841,-0.03854169642065104,2026-07-31
242,54.73088153279821,70.99879663056558,-0.4492803028132375,57.52682876194135,51.934934303655055,11548,Greenvale,Nassau County,NY,1158180.0,0.04725160215495486,0.443728511763279,-0.24411639906427318,,0.3589172478227176,0.15204057686098915,-0.33324065640946365,-0.3622980076001993,2026-07-31
243,54.71986814803303,70.87845968712395,-0.4492803028132375,66.7801321056687,42.65960419039737,08736,Manasquan,Monmouth County,NJ,1234188.0,0.14103542286771323,0.5072925060643438,0.11291276684846885,0.03359833358630678,0.0689367553292477,0.19881263187456222,0.08121240505800564,-0.05928252070011704,2026-07-31
244,54.691313010687395,70.7581227436823,-0.4492803028132375,54.69587251068595,54.686753510688845,08837,Edison,Middlesex County,NJ,542180.0,0.06829507198283871,-0.31527846951315297,-0.07413208353443146,0.054357734028343804,-0.2249082695914606,0.02933671420004491,-0.07465464965379809,0.13441250563735735,2026-07-31
245,54.689468029215305,70.63778580024066,-0.4492803028132375,53.54013872700346,55.83879733142716,07095,Woodbridge,Middlesex County,NJ,489322.0,0.12879718822150324,-0.41785531496048733,-0.14718394845018068,0.0628933655492999,-0.34985379033741393,-0.12863593262215944,-0.039403884228285335,0.0076723628337538735,2026-07-31
246,54.68296688069056,70.51744885679904,-0.4492803028132375,52.473738111207446,56.89219565017367,11762,Massapequa Park,Nassau County,NY,823092.0,0.022396106875302385,0.10219138632513314,0.125631538128939,,-0.3101359720406969,0.029576235158128683,0.016374010645229475,-0.0441891743692044,2026-07-31
247,54.67989244321852,70.3971119133574,-0.4492803028132375,53.02285109998856,56.336933786448476,11795,West Islip,Suffolk County,NY,753976.0,-0.06824756898987303,0.014484931412665603,0.15029424035094685,,-0.44192655707026884,0.00859981624567363,0.11265562562110532,-0.025998274836192173,2026-07-31
248,54.67855624008969,70.27677496991576,-0.4492803028132375,51.78567035659022,57.57144212358916,07407,Elmwood Park,Bergen County,NJ,629564.0,-0.027103602944654165,-0.1658479394408534,0.02535583319535384,0.048872411072370774,-0.06701161442105286,-0.1400232182192156,0.04310062245519397,0.05565277353422386,2026-07-31
249,54.664426509493,70.15643802647413,-0.4492803028132375,53.17981676738127,56.14903625160472,11554,East Meadow,Nassau County,NY,821945.0,0.045474323242489595,0.10079668216190285,0.0643895995681234,0.03941871979450957,-0.07556981204240576,-0.0048058120917657265,-0.0008530144664753436,-0.07938915939396347,2026-07-31
250,54.64053422000382,70.03610108303249,-0.4492803028132375,53.08374430941035,56.197324130597295,07724,Eatontown,Monmouth County,NJ,709962.0,0.10456888365928166,-0.0456648399426971,-0.34452460414062713,0.03907171250014278,0.04323477863966718,-0.049200573447522045,-0.015051693758417528,0.05153620977159461,2026-07-31
251,54.6158536161299,69.91576413959085,-0.4492803028132375,55.50097744497751,53.73072978728229,11729,Deer Park,Suffolk County,NY,658163.0,0.00495018510867809,-0.12142329196335844,-0.05873558302141468,0.040795353798556755,-0.3197019987469585,-0.11499915411957173,0.1409460061053931,-0.05131288731004498,2026-07-31
252,54.6084391073891,69.79542719614922,-0.4492803028132375,60.348207119120865,48.868671095657334,07460,Stockholm,Sussex County,NJ,449120.0,0.023383077530550272,-0.5035853443518814,-0.028016694518296248,,-0.7596206870772371,-0.12646301996034498,0.05251292751305847,-0.18003974929026761,2026-07-31
253,54.56467326362875,69.67509025270758,-0.4492803028132375,45.672110763223934,63.45723576403357,11368,New York,Queens County,NY,554370.0,-0.30572857724018976,-0.29304337737451824,-0.08712695758946509,0.05128942690535265,0.1478043817450121,-0.3361522107054116,0.05633905212301826,-0.010998610063257266,2026-07-31
254,54.54903860939085,69.55475330926595,-0.4492803028132375,56.736982472187435,52.36109474659426,07936,East Hanover Township,Morris County,NJ,880920.0,0.05512516280009941,0.17009030078028964,0.002783425197545597,0.045856619163780574,-0.11650425752492954,0.09577369102886935,-0.13610731644409135,0.014546205002169452,2026-07-31
255,54.5336906865189,69.4344163658243,-0.4492803028132375,53.97708284244294,55.090298530594865,11716,Bohemia,Suffolk County,NY,721265.0,0.010856996911766364,-0.029870029467774728,0.04040100913548095,,-0.16756473388613924,-0.08562564827824115,0.09176305635720361,-0.07119864376040726,2026-07-31
256,54.50435165464751,69.31407942238266,-0.4492803028132375,53.859851797896766,55.148851511398256,11542,Glen Cove,Nassau County,NY,836459.0,0.02033052708302599,0.11830176937103865,-0.45865791183889115,0.05337846065461473,0.30436036982649983,-0.06516370020275464,-0.08557344370646369,0.06263549896203484,2026-07-31
257,54.45927059781137,69.19374247894103,-0.4492803028132375,55.71500155296766,53.20353964265509,08869,Raritan,Somerset County,NJ,555712.0,0.010390249848145322,-0.29062549989320274,-0.14170400976184716,0.05397613223865596,-0.24845820441019772,-0.04602496092685865,0.07388369137072104,-0.021163401103523063,2026-07-31
258,54.44550110989435,69.0734055354994,-0.4492803028132375,55.9743128497518,52.916689370036906,10526,Goldens Bridge,Westchester County,NY,740297.0,-0.18310416581931896,-0.003824740931792192,-0.28565971701729964,,-0.8040327943716179,0.17742484497474287,0.35098904753981053,-0.05427519055291326,2026-07-31
259,54.39178564618378,68.95306859205776,-0.4492803028132375,48.44474651783979,60.338824774527765,11422,New York,Queens County,NY,747119.0,-0.07877583180028722,0.005348556754185552,-0.16132927954666876,,-0.015688447437221642,-0.1411863069678984,0.03229465820552946,-0.018287431792390854,2026-07-31
260,54.39056822191452,68.83273164861613,-0.4492803028132375,60.58370498774245,48.19743145608658,07853,Long Valley,Morris County,NJ,751263.0,0.03269096100641136,0.010880203854563675,0.12793121403484164,,-0.4371644096895413,0.13522925780299466,-0.1787161958309227,-0.04796133670424725,2026-07-31
261,54.34215825954137,68.71239470517449,-0.4492803028132375,49.92945877996149,58.75485773912125,11003,Elmont,Nassau County,NY,743134.0,0.014919615982668694,0.0,-0.060496413634465895,0.04621912914411601,-0.09995169075783328,-0.16385827597677238,-0.0577187084600812,-0.058698728289383786,2026-07-31
262,54.33602844135294,68.59205776173285,-0.4492803028132375,58.84075288144527,49.831304001260605,07922,Berkeley Heights,Union County,NJ,959460.0,0.04555216835249745,0.25549396337898145,0.0247528677930422,0.04198613685551232,-0.3361792511224799,0.25950468732434495,-0.11891656964808917,-0.00321150633427765,2026-07-31
263,54.333684776652944,68.47172081829122,-0.4492803028132375,59.31987266222231,49.34749689108358,07980,Stirling,Morris County,NJ,770320.0,0.03152978402135567,0.03592995871656868,-0.3647401424907972,,-0.33628726594080516,0.15290107063568847,0.052904186584921575,-0.2642386244259513,2026-07-31
264,54.28003139106273,68.35138387484957,-0.4492803028132375,52.296562742669515,56.26350003945594,10309,New York,Richmond County,NY,802808.0,-0.0558048005821373,0.07723981271818481,0.29579230171448145,0.030102660152080487,0.04406201510599206,-0.08890554482261859,-0.17228332933023793,0.04463282034834774,2026-07-31
265,54.2691132092964,68.23104693140795,-0.4492803028132375,58.76022763325422,49.77799878533858,07747,Matawan,Monmouth County,NJ,664536.0,0.10740962312649174,-0.1117877534337115,0.0013664479080635061,0.04706501993136145,-0.2138964040375424,0.001017557318587714,-0.10279502451861511,0.052908668295883296,2026-07-31
266,54.25017976922739,68.1107099879663,-0.4492803028132375,51.90895507305557,56.59140446539921,07512,Totowa,Passaic County,NJ,668716.0,0.027450760838622662,-0.10551603828793255,0.11395246970671913,,-0.11661692288207104,-0.08316426223531509,-0.1588371529718966,0.05411976845206139,2026-07-31
267,54.2168697795748,67.99037304452466,-0.4492803028132375,47.400462087306984,61.03327747184262,10465,New York,Bronx County,NY,693785.0,-0.01144033384446494,-0.0687140425410071,0.11615800199476212,0.04939282156392296,0.17537647646968746,-0.17833416617565068,-0.07970099351640059,0.008295116238036734,2026-07-31
268,54.20958653953166,67.87003610108303,-0.4492803028132375,55.451496903289375,52.96767617577394,11958,Peconic,Suffolk County,NY,1264482.0,0.07037644596629136,0.531541657524162,-0.26602010848743163,,,-0.025363601257368362,,0.12068087487332084,2026-07-31
269,54.19389506753157,67.7496991576414,-0.4492803028132375,54.784909723814415,53.602880411248734,10524,Garrison,Putnam County,NY,782078.0,0.0716381023298446,0.05107807870756531,0.3227522252192454,,-0.21298254298998143,0.1045889397193327,-0.0661986787079556,0.053017159567998726,2026-07-31
270,54.17897674897647,67.62936221419976,-0.4492803028132375,55.70932779976299,52.648625698189946,11786,Shoreham,Suffolk County,NY,770681.0,0.040177726374610506,0.03639842247716807,0.2057695039584786,,-0.3389497307505611,-0.012221004854197137,-0.02576456226086421,-0.004370844367453677,2026-07-31
271,54.171312124082775,67.50902527075813,-0.4492803028132375,56.22394058256508,52.11868366560047,07470,Wayne,Passaic County,NJ,762952.0,0.07170327788410127,0.026319102708464825,0.2447155011740918,0.03988110966220931,-0.28322790037500245,0.07808158704664048,-0.014223863895669098,-0.026143098800334122,2026-07-31
272,54.14812788548498,67.38868832731649,-0.4492803028132375,48.24440632432218,60.05184944664778,10302,New York,Richmond County,NY,645919.0,-0.0670806536579299,-0.14020170933136278,0.0006237422773018864,,0.2209802052762473,-0.20643791161297914,-0.062219494136327214,-0.07628799043352048,2026-07-31
273,54.13173669066927,67.26835138387484,-0.4492803028132375,56.33411785297836,51.92935552836019,11788,Hauppauge,Suffolk County,NY,806774.0,0.07654811236182049,0.08216756972548822,0.13655702049052465,0.046958205977400344,-0.20538252289965198,0.014291230119473086,0.020004186587605943,-0.0570633704563865,2026-07-31
274,54.12761012127214,67.14801444043322,-0.4492803028132375,58.02549645537015,50.22972378717413,07950,Morris Plains,Morris County,NJ,734524.0,0.03714163948408036,-0.011653090188659121,0.006282743446863748,0.05776073791681432,-0.3258021781957059,0.17061911193988033,-0.04174529340165911,0.1130751701971227,2026-07-31
275,54.09683115300656,67.02767749699157,-0.4492803028132375,51.70394915293096,56.489713153082164,11510,Baldwin,Nassau County,NY,737186.0,0.01880060651003604,-0.008035851047106135,-0.051834398412553995,,-0.27937929024190145,-0.04221116493759475,0.009359560497182784,-0.008858488791643374,2026-07-31
276,54.089924987399115,66.90734055354994,-0.4492803028132375,53.50299749044277,54.676852484355464,07424,Woodland Park,Passaic County,NJ,644217.0,0.021343895329215462,-0.1428405060413276,0.002201911505549603,0.047611283281008304,-0.07602006891791757,-0.028740168808601863,-0.0440936550784059,0.08687184768371585,2026-07-31
277,54.07349826037478,66.78700361010831,-0.4492803028132375,51.45766478625511,56.68933173449445,10603,White Plains,Westchester County,NY,683703.0,0.022440083967376984,-0.08335300432452186,-0.2571316914086612,0.05726172994305597,-0.15810153845735297,-0.031645706403297336,0.002212091956145912,0.0004721505677045962,2026-07-31
278,54.0650796695265,66.66666666666666,-0.4492803028132375,52.947756754037634,55.18240258501535,10964,Palisades,Rockland County,NY,969144.0,0.06980473592759964,0.2655369901871474,-0.0656968708608634,,-0.24643017025777003,0.1146536876151778,-0.16408441203065394,-0.05011415261323711,2026-07-31
279,54.01824130929179,66.54632972322503,-0.4492803028132375,53.92624263247655,54.110239986107025,07662,Rochelle Park,Bergen County,NJ,649216.0,0.03627548890180812,-0.13511145997023988,-0.07333343974839934,,-0.11778355356717474,-0.0036986675504206423,0.03959533054103126,0.11312613365913764,2026-07-31
280,53.996505623610794,66.4259927797834,-0.4492803028132375,47.49353897276129,60.499472274460295,11360,New York,Queens County,NY,627116.0,-0.24445126818376436,-0.16974449974741646,-0.4130904781909077,0.06191038605784969,-0.04234406142081437,0.0010873439229668325,-0.056929143219837997,0.015381859475276635,2026-07-31
281,53.981100325550685,66.30565583634176,-0.4492803028132375,53.9372287432302,54.024971907871176,11702,Babylon,Suffolk County,NY,734832.0,-0.06397358537303752,-0.011234875436379355,0.021797177060113526,0.05239295843319282,-0.21470677210909028,0.019436287457512913,-0.17658085611545538,0.00914483770015044,2026-07-31
282,53.97776493593851,66.18531889290013,-0.4492803028132375,54.56371323387184,53.39181663800518,07719,Wall,Monmouth County,NJ,838165.0,0.07745897014784334,0.12033911009273801,-0.36425012268282053,0.04442446571126978,0.05553859326329191,0.03756632287519812,-0.05420139385019418,0.004438483439021021,2026-07-31
283,53.966173220684425,66.06498194945848,-0.4492803028132375,53.6144313884962,54.31791505287264,10983,Tappan,Rockland County,NY,761537.0,0.04012293756869881,0.02446207220861396,-0.10993822394558173,,-0.33051681455717064,0.11623484119867444,0.0683828417482637,0.03426539632812302,2026-07-31
284,53.939196781145405,65.94464500601684,-0.4492803028132375,54.55458425197869,53.32380931031212,11792,Wading River,Suffolk County,NY,756510.0,0.07913990883505875,0.01783900814525019,0.19006456395871751,,-0.2457018203635617,-0.02274541605340391,-0.22547122594864533,0.06008382594489374,2026-07-31
285,53.913801819008555,65.82430806257521,-0.4492803028132375,52.83810867420593,54.98949496381119,08805,Bound Brook,Somerset County,NJ,545111.0,0.06600063473235665,-0.3098860880222425,-0.14708552110026574,0.04684272208050545,-0.12488867759256483,-0.17224883522293555,0.02442893406077573,0.08347378183811775,2026-07-31
286,53.90216758789812,65.70397111913357,-0.4492803028132375,54.04624927052549,53.75808590527075,10980,Stony Point,Rockland County,NY,666297.0,0.08331502314326969,-0.10914074518723993,0.13181518157517935,,-0.2264172196023797,-0.1261317991087627,-0.09879897778726132,-0.11805976102070632,2026-07-31
287,53.88085671004647,65.58363417569194,-0.4492803028132375,56.898494533127206,50.86321888696575,08742,Point Pleasant,Ocean County,NJ,885209.0,0.14452747078117625,0.1749476403712027,-0.26499091426198973,0.04417977111153211,0.08278513999366122,0.04103384745530225,-0.016073534463455275,-0.0007774296720374912,2026-07-31
